NIU,PERSO_JUR,REGIME_2022,PROFIL_2022,CENTRE_2022,CRI_2022,QUAL_NIU_2022,LOG_CA_2022,LOG_CA_EXP_2022,LOG_VAL_EXP_2022,LOG_VAL_IMP_2022,RATIO_EXP_CA_2022,RATIO_IMP_CA_2022,ECART_EXP_DOUANE_2022,RATIO_ECART_2022,EVOL_CA_2122,INTENSITE_EXP_2022,INTENSITE_IMP_2022,NIU_MAUVAIS,SCORE_FICH_2022,SCORE_DEV_2022,SCORE_RCA_2022,FRAUDE_2022
3610,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3611,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3612,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3613,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3614,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3615,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3616,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3617,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3618,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3619,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3620,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3621,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3622,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3623,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3624,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3625,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3626,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3627,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3628,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3629,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3630,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3631,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3632,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3633,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3634,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3635,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3636,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3637,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3638,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3639,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3640,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3641,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3642,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3643,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3644,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3645,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3646,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3647,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3648,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3649,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3650,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3651,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3652,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3653,Personne morale,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3654,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3655,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3656,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3657,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3658,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3659,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3660,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3661,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3662,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3663,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3664,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3665,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3666,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3667,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3668,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3669,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3670,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3671,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3672,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3673,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3674,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3675,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3676,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3677,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3678,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3679,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3680,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3681,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3682,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3683,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3684,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3685,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3686,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3687,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3688,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3689,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3690,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3691,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3692,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3693,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3694,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3695,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3696,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3697,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3698,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3699,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3700,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3701,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3702,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3703,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3704,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3705,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3706,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3707,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3708,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3709,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3710,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3711,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3712,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3713,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3714,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3715,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3716,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3717,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3718,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3719,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3720,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3721,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3722,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3723,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3724,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3725,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3726,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3727,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3728,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3729,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3730,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3731,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3732,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3733,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3734,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3735,Personne morale,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0
3736,Personne morale,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0
3737,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3738,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3739,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3740,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3741,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3742,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3743,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3744,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3745,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3746,Personne morale,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3747,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3748,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3749,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3750,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3751,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3752,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3753,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3754,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3755,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3756,Personne physique,IL,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3757,Personne morale,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0
3758,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3759,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3760,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3761,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3762,Personne morale,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0
3763,Personne morale,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3764,Personne morale,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3765,Personne morale,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0
3766,Personne physique,HRI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3767,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3768,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3769,Personne physique,SALARIE,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3770,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3771,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3772,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3773,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3774,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3775,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3776,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
3777,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3778,Personne physique,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3779,Personne morale,RSI,PC,CDI,CRIL2,Bon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
